Name,Price,Date,Time
"Фосфоглив 2,5 г №5 лиофилизат д/приг.р-ра для в/в ин.амп.с раств.",15 890 ₸,2024-05-06,18:20:29
Спирт этиловый 70% 90 мл жидк.,230 ₸ 214 ₸,2024-05-06,18:20:29
Золотая звезда 5 мл бальзам жидк.,590 ₸,2024-05-06,18:20:29
"Медвежий жир 0,3 г №100 капс.",850 ₸ 791 ₸,2024-05-06,18:20:29
Генферон® Лайт 50000 МЕ/доза 100 доз спрей,2 590 ₸ 2 409 ₸,2024-05-06,18:20:29
Бипрол 10 мг №30 табл.п.п.о.,680 ₸ 633 ₸,2024-05-06,18:20:29
Аллергозан® 1% 18 г крем,1 590 ₸,2024-05-06,18:20:29
Фотил 5 мл капли глазн.,2 490 ₸ 2 316 ₸,2024-05-06,18:20:29
Эуфиллин 150 мг №30 табл.,170 ₸ 159 ₸,2024-05-06,18:20:29
"Преднизолон 0,5% 10 г мазь в тубе",190 ₸,2024-05-06,18:20:29
Ксефокам Рапид 8 мг №6 табл.п.о.,1 050 ₸ 977 ₸,2024-05-06,18:20:29
Тенокс 10 мг №30 табл.,2 990 ₸,2024-05-06,18:20:29
Нипертен 10 мг №30 табл.п.п.о.,1 390 ₸,2024-05-06,18:20:29
Иберогаст 50 мл капли д/приема внутрь,4 480 ₸,2024-05-06,18:20:29
Валмак 160 мг №30 табл.п.п.о.,3 440 ₸,2024-05-06,18:20:29
Метилурацил 10% 25 г мазь в бан.,390 ₸ 363 ₸,2024-05-06,18:20:29
Проктонис №60 капс.,2 270 ₸,2024-05-06,18:20:29
Сиалис 20 мг №1 табл.п.о.,8 470 ₸,2024-05-06,18:20:29
"Тропикамид 0,5%/10 мл капли глазн.",670 ₸ 624 ₸,2024-05-06,18:20:29
"Хлоргексидина биглюконат 0,05% 100 мл р-р наружн.",120 ₸ 112 ₸,2024-05-06,18:20:29
911 серия Чага 100 мл гель-бальзам д/суставов,650 ₸ 605 ₸,2024-05-06,18:20:29
"Новокаин 0,5%/5 мл №10 раствор для инъекций в ампулах",320 ₸ 298 ₸,2024-05-06,18:20:29
Страйк от боли 65 мг+500 мг №10 табл.,590 ₸ 549 ₸,2024-05-06,18:20:29
Эутирокс 150 мкг №100 табл.,2 440 ₸ 2 270 ₸,2024-05-06,18:20:32
Амод 10 мг №30 табл.,2 720 ₸ 2 530 ₸,2024-05-06,18:20:32
Линкомицина гидрохлорид 30%/1 мл №10 раствор для инъекций в ампулах,750 ₸ 698 ₸,2024-05-06,18:20:32
Клодифен 75 мг/3 мл №5 р-р для в/в. и в/м. введения в амп.,1 380 ₸ 1 284 ₸,2024-05-06,18:20:32
Атенолол-Тева 50 мг №50 табл.п.о.,1 590 ₸ 1 479 ₸,2024-05-06,18:20:32
Вольтарен 50 мг №20 табл.п.о.,1 690 ₸,2024-05-06,18:20:32
Софья с экстрактом пиявки 75 мл крем-гель д/ног охлажд.,760 ₸ 707 ₸,2024-05-06,18:20:32
Антиполицай №4 карамель,590 ₸ 549 ₸,2024-05-06,18:20:32
Класт 5 мг №14 табл.жев.,3 650 ₸ 3 395 ₸,2024-05-06,18:20:32
Антипохмелин 500 мг №6 табл.,780 ₸ 726 ₸,2024-05-06,18:20:32
АС-тромбин 100 мг №30 табл.п.о.раствор./кишечн.,490 ₸ 456 ₸,2024-05-06,18:20:32
"Глицериновые суппозитории 1,5 г №10 супп.рект.",990 ₸ 921 ₸,2024-05-06,18:20:32
"Оксипрогестерона капронат 12,5%/мл №10 р-р д/ин.оливк. масл.",2 170 ₸,2024-05-06,18:20:32
Максигра 50 мг №1 табл.п.о.,1 650 ₸,2024-05-06,18:20:32
Nestle Health Science Peptamen Junior 400 г питание энтеральное (12263457),11 770 ₸,2024-05-06,18:20:32
Бишофит 500 мл жидк. флак.,680 ₸,2024-05-06,18:20:32
Риболизин 8 мл капли глазн.,6 390 ₸,2024-05-06,18:20:32
Максигра 100 мг №4 табл.п.о.,8 580 ₸,2024-05-06,18:20:32
Виардо №60 капс.,4 090 ₸ 3 804 ₸,2024-05-06,18:20:32
Трависил с мятой №16 леденцы от кашля,1 270 ₸ 1 182 ₸,2024-05-06,18:20:32
"Лакома-Т 2,5 мл капли глазн.",6 390 ₸ 5 943 ₸,2024-05-06,18:20:32
Офломелид 30 г мазь в тубе наруж.,1 140 ₸,2024-05-06,18:20:32
Карнозин 500 мг №60 капс.,19 530 ₸,2024-05-06,18:20:32
Прегабин 150 мг №30 капс.,7 620 ₸ 7 087 ₸,2024-05-06,18:20:32
Артро-актив 35 г крем-бальзам пит.,1 480 ₸,2024-05-06,18:20:32
Жень-шень №10 супп.,620 ₸ 577 ₸,2024-05-06,18:20:32
Валмак 80 мг №30 табл.п.п.о.,2 930 ₸,2024-05-06,18:20:32
Супрадин Кидс волшебные №90 драже,5 990 ₸ 5 571 ₸,2024-05-06,18:20:32
Рибоксин 2%/10 мл №10 раствор для инъекций в ампулах,670 ₸ 624 ₸,2024-05-06,18:20:32
Кальций Д3 Никомед Форте 500 мг №30 табл. со вкусом лимона,2 690 ₸ 2 502 ₸,2024-05-06,18:20:32
Шиповника 300 г сироп,1 430 ₸,2024-05-06,18:20:32
Потенциале 50 мг №4 табл.п.о.,3 270 ₸ 3 042 ₸,2024-05-06,18:20:32
Косопт® БК 20 мг/мл + 5 мг/мл  10 мл капли глазн.,9 290 ₸ 8 640 ₸,2024-05-06,18:20:35
Мегасеф 500 мг №10 табл.п.п.о.,3 970 ₸ 3 693 ₸,2024-05-06,18:20:35
Смарт Омега №30 капс.,3 650 ₸ 3 395 ₸,2024-05-06,18:20:35
Аторис 40 мг №30 табл.п.п.о.,2 750 ₸,2024-05-06,18:20:35
Бетамакс 100 мг №30 табл.п.о.флак.,3 690 ₸ 3 432 ₸,2024-05-06,18:20:35
Кальция глюконат 10%/5 мл №10 раствор для инъекций в ампулах,720 ₸,2024-05-06,18:20:35
Флорокс-Л 5 мг/мл 100 мл р-р д/инф.фл.полиэт.,1 505 ₸,2024-05-06,18:20:35
Гепариновая 25 г мазь в тубе,330 ₸ 307 ₸,2024-05-06,18:20:35
"Оксивин-DF 0,025% 10 мл капли глазн.",530 ₸ 493 ₸,2024-05-06,18:20:35
Solgar Ester-C Plus Витамин С 500 мг №50 капс. (10383),8 950 ₸ 8 324 ₸,2024-05-06,18:20:35
Назофлай 50 мкг/доза 140 доз спрей наз.,4 920 ₸ 4 576 ₸,2024-05-06,18:20:35
Трависил с лимоном №16 леденцы от кашля,740 ₸ 689 ₸,2024-05-06,18:20:35
Тилаксин 125 мг №10 табл.п.о.,3 780 ₸ 3 516 ₸,2024-05-06,18:20:35
Эвкалиптовое 15 мл масло,690 ₸,2024-05-06,18:20:35
Заживитель с бадягой 30 мл гель д/тела,580 ₸,2024-05-06,18:20:35
Нейроксон 500 мг/4 мл №10 р-р д/ин.,6 380 ₸,2024-05-06,18:20:35
Финайс 75 мл гель охлаждающе-разогревающий роликовый аппликатор,3 390 ₸,2024-05-06,18:20:35
Гидазепам VIC 50 мг №10 табл.,1 890 ₸ 1 758 ₸,2024-05-06,18:20:35
Софья с пчелиным ядом 75 мл бальзам д/тела,790 ₸ 735 ₸,2024-05-06,18:20:35
Папазол №6 табл.,45 ₸ 42 ₸,2024-05-06,18:20:35
Витаминно-минеральный комплекс при диабете от А до Zn №30 капс. Vito Plus,1 390 ₸,2024-05-06,18:20:35
Азибиот 500 мг №3 табл.п.п.о.,2 590 ₸ 2 409 ₸,2024-05-06,18:20:35
АлфаВИТ В сезон простуд для детей №60 табл.,3 860 ₸,2024-05-06,18:20:35
Атокор 20 мг №30 табл.п.п.о.,3 080 ₸ 2 865 ₸,2024-05-06,18:20:35
Утрожестан 100 мг №28 капс.,5 790 ₸ 5 385 ₸,2024-05-06,18:20:35
"Маммолид 0,32 г №60 капс.",3 870 ₸ 3 600 ₸,2024-05-06,18:20:35
Травоген 1% 20 г крем в тубе,4 890 ₸ 4 548 ₸,2024-05-06,18:20:35
Репейник 100 мл сыворотка от облысения несмыв. п/выпад. волос (Ф84),765 ₸,2024-05-06,18:20:35
"Ксалатан 0,005% 2,5 мл капли глазн.",4 780 ₸ 4 446 ₸,2024-05-06,18:20:35
Кардилопин 5 мг №30 табл.,1 990 ₸ 1 851 ₸,2024-05-06,18:20:35
Противоизжоговые №10 табл.,150 ₸,2024-05-06,18:20:35
"Таллитон 12,5 мг №28 табл.",4 310 ₸ 4 009 ₸,2024-05-06,18:20:35
"Генферон® Лайт 10000 МЕ/мл + 0,8 мг/мл 10 мл капли наз.",2 920 ₸ 2 716 ₸,2024-05-06,18:20:37
Индометацин 10% 40 г мазь в тубе,530 ₸ 493 ₸,2024-05-06,18:20:37
Неогален Морозник 125 мл гель-бальзам д/коррекции фигуры,550 ₸,2024-05-06,18:20:37
АлфаВИТ Классик №120 табл.,3 680 ₸,2024-05-06,18:20:37
Бисопролол 10 мг №30 табл.п.п.о.,870 ₸ 810 ₸,2024-05-06,18:20:37
Феварин 100 мг №15 табл.п.п.о.,5 970 ₸ 5 553 ₸,2024-05-06,18:20:37
"Виусид 4,5 г №90 пор.д/р-ра для приема внутрь пак.",38 090 ₸ 35 424 ₸,2024-05-06,18:20:37
Амикацина сульфат 500 мг №50 пор.лиоф.д/ин. флак.,14 970 ₸ 13 923 ₸,2024-05-06,18:20:37
Ритуксимаб 10 мг/мл 50 мл конц. д/р-ра д/инф.,320 390 ₸,2024-05-06,18:20:37
Оспамокс® ДТ 500 мг №14 табл.п.о.,1 960 ₸ 1 823 ₸,2024-05-06,18:20:37
Сенна 500 мг №30 табл.,380 ₸ 354 ₸,2024-05-06,18:20:37
Анзибел со вкусом имбиря №30 табл.д/рассас.,790 ₸,2024-05-06,18:20:37
Аджисепт с медом №24 пастилки,1 050 ₸ 977 ₸,2024-05-06,18:20:37
Микосептин 30 г мазь,1 690 ₸,2024-05-06,18:20:37
Гиалуроновая кислота №30 капс.,3 840 ₸,2024-05-06,18:20:37
Престариум 10 мг №30 табл.п.п.о.,4 360 ₸,2024-05-06,18:20:37
АБС 50 мл масло,850 ₸,2024-05-06,18:20:37
Круровит® 100 мг №28 табл.,5 090 ₸ 4 734 ₸,2024-05-06,18:20:37
Цефтриаксон 1 г №1 пор.д/р-ра д/ин.флак.,190 ₸ 177 ₸,2024-05-06,18:20:37
Сиалор Протаргол 2% 10 мл капли наз.,1 990 ₸,2024-05-06,18:20:37
Тропикамид 10 мг/мл 5мл №2 капли глазн.,1 150 ₸,2024-05-06,18:20:37
Префемин 20 мг №30 табл.,6 470 ₸,2024-05-06,18:20:37
Энерион 200 мг №20 табл.п.о.,3 150 ₸,2024-05-06,18:20:37
Герветин 3 мг №20 пастилки со вкусом мяты,2 340 ₸ 2 177 ₸,2024-05-06,18:20:37
Геримакс Энерджи №30 табл.п.о. + подарок Геримакс Энерджи №60 табл.п.о. (Акция 3+1),5 460 ₸,2024-05-06,18:20:37
Ципрокс 100 мл р-р д/инф.фл.,270 ₸,2024-05-06,18:20:37
Таваник 500 мг №5 табл.п.о.,6 070 ₸,2024-05-06,18:20:37
Авиментин 625 мг №20 табл.п.п.о.,2 570 ₸,2024-05-06,18:20:37
Океанол №30 капс.,1 410 ₸ 1 312 ₸,2024-05-06,18:20:37
Синяк-off без тонирующего эффекта 30 мл гель в тубе,1 130 ₸ 1 051 ₸,2024-05-06,18:20:37
Парацетамол Вива Фарм 80 мг №10 супп.рект.,970 ₸ 903 ₸,2024-05-06,18:20:37
Офлоксацин 2 мг/мл 100 мл р-р д/инф.,240 ₸ 224 ₸,2024-05-06,18:20:37
Кловейт 25 г мазь в тубе,1 990 ₸,2024-05-06,18:20:40
Таллитон 25 мг №28 табл.,5 500 ₸ 5 115 ₸,2024-05-06,18:20:40
Сабельник 100 мл крем в тубе,630 ₸,2024-05-06,18:20:40
Тексикам 20 мг №1 пор.лиофил. д/приг.р-ра для в/в и в/м ин.флак.с раств.,1 550 ₸,2024-05-06,18:20:40
Дюфалак для Мамы и Малыша 667г/л 200 мл сироп,2 380 ₸ 2 214 ₸,2024-05-06,18:20:40
"Овестин 0,5 мг №15 супп.ваг.",10 190 ₸,2024-05-06,18:20:40
Кандесартан Вива Фарм 8 мг №30 табл.,1 120 ₸ 1 042 ₸,2024-05-06,18:20:40
Uriage Изофи Натуральная термальная вода для ежедневного очищения носа и глаз для детей 5 мл №18 (0546),2 540 ₸,2024-05-06,18:20:40
Динаф 10 мл капли глазн.,480 ₸ 447 ₸,2024-05-06,18:20:40
Ломфлокс 400 мг №5 табл.п.п.о.,1 760 ₸ 1 637 ₸,2024-05-06,18:20:40
Диклофенак-АКОС 5% 50 г гель д/наруж. прим.,840 ₸ 756 ₸,2024-05-06,18:20:40
Зиомицин 500 мг №3 табл.п.о.,1 930 ₸,2024-05-06,18:20:40
Аденурик 80 мг №28 табл.,15 165 ₸,2024-05-06,18:20:40
"Таллитон 6,25 мг №28 табл.",3 790 ₸ 3 525 ₸,2024-05-06,18:20:40
АлфаВИТ Тинэйджер №60 табл.,3 240 ₸,2024-05-06,18:20:40
"Натрия хлорид 0,9% 500 мл р-р д/инф.фл.",250 ₸ 233 ₸,2024-05-06,18:20:40
Спирулина 500 мг №60 табл.,1 640 ₸,2024-05-06,18:20:40
Амоксиклав 2Х 875 мг/125 мг №14 табл.п.п.о.,4 630 ₸ 4 306 ₸,2024-05-06,18:20:40
"Ко-Ирбесан 150 мг/12,5 мг №14 табл.п.п.о.",2 990 ₸ 2 781 ₸,2024-05-06,18:20:40
Сиалис 5 мг №14 табл.п.п.о.,30 100 ₸,2024-05-06,18:20:40
"Оксиназин 0,01% 10 мл спрей наз. д/младенцев",550 ₸ 512 ₸,2024-05-06,18:20:40
Фолика 5 мг №30 табл.,1 480 ₸,2024-05-06,18:20:40
Гиалуром Тендон 40 мг/2 мл №1 р-р д/введения в сухожилие и околосухожильное пространство в шприце,23 915 ₸,2024-05-06,18:20:40
Клеримед 500 мг №14 табл.п.п.о.,3 940 ₸ 3 665 ₸,2024-05-06,18:20:40
"Симбикорт Турбухалер 160/4,5 мкг 60 доз пор.д/ингал.доз.",10 450 ₸,2024-05-06,18:20:40
Бисопролол-Тева 5 мг №30 табл.,1 920 ₸ 1 786 ₸,2024-05-06,18:20:40
"Аугментин 200мг/28,5мг/ 5мл 70 мл пор.д/сусп. для приема внутрь",2 440 ₸ 2 270 ₸,2024-05-06,18:20:40
Фолиевая кислота 9 месяцев 400 мкг №30 табл.п.п.о.,1 120 ₸,2024-05-06,18:20:40
Галстена 20 мл капли д/приема внутрь,3 060 ₸,2024-05-06,18:20:40
Хонда форте №30 табл.,4 770 ₸ 4 437 ₸,2024-05-06,18:20:40
Бреймакс №30 капс.,6 750 ₸,2024-05-06,18:20:40
Клабел 250 мг №14 табл.п.п.о.,2 620 ₸,2024-05-06,18:20:40
Малавит 30 мл р-р наружн.,2 360 ₸ 2 195 ₸,2024-05-06,18:20:43
Геримакс Энерджи №60 табл.п.о.,4 410 ₸,2024-05-06,18:20:43
Трамин 10% 500 мг/5мл №10 раствор для инъекций в ампулах,14 780 ₸,2024-05-06,18:20:43
Ингалипт-Здоровье форте с ромашкой 30 мл спрей д/рот.п.,490 ₸,2024-05-06,18:20:43
Фликсотид 50 мкг/доза 120 доз аэроз.доз.,3 720 ₸,2024-05-06,18:20:43
Нейромидин 5 мг/мл №10 раствор для инъекций в ампулах,6 350 ₸ 5 906 ₸,2024-05-06,18:20:43
Синомарин® ЛОР 200 мл спрей наз.,2 720 ₸,2024-05-06,18:20:43
Атокор 10 мг №30 табл.п.п.о.,2 480 ₸ 2 307 ₸,2024-05-06,18:20:43
Жир сурка 300 мг №100 капс.мягк.,750 ₸,2024-05-06,18:20:43
Суставит форте 125 мл крем д/тела,990 ₸ 921 ₸,2024-05-06,18:20:43
"Л-Оптик Ромфарм 0,5% 5 мл капли глазн.",2 460 ₸ 2 288 ₸,2024-05-06,18:20:43
Индометацин 50 мг №10 супп.рект.,295 ₸,2024-05-06,18:20:43
Фамо 40 мг №30 табл.п.о.,1 170 ₸,2024-05-06,18:20:43
Артростоп плюс №30 табл.,4 870 ₸,2024-05-06,18:20:43
Супра Вит Магний + В комплекс №20 табл.шип.,1 690 ₸ 1 572 ₸,2024-05-06,18:20:43
Ацетилсалициловая кислота 500 мг №10 табл.,130 ₸ 121 ₸,2024-05-06,18:20:43
Вартнер® 50 мл аэроз.,5 630 ₸,2024-05-06,18:20:43
Тутукон 300 мл раствор оральный флак.,3 190 ₸,2024-05-06,18:20:43
Дермазол 2% 8 мл №20 шамп. пак.-саше,5 490 ₸ 5 106 ₸,2024-05-06,18:20:43
Афлубин 20 мл капли д/приема внутрь,2 080 ₸ 1 935 ₸,2024-05-06,18:20:43
Клин Энема 135 мл р-р д/рект. применения,675 ₸,2024-05-06,18:20:43
Вегадерм 15 г мазь,3 750 ₸ 3 488 ₸,2024-05-06,18:20:43
Пробакто Урофлор №30 капс.,6 390 ₸ 5 943 ₸,2024-05-06,18:20:43
Релаксозан день 550 мг №20 табл.,1 430 ₸,2024-05-06,18:20:43
Нейромультивит 2 мл №5 р-р д/ин.,1 990 ₸,2024-05-06,18:20:43
Глюкоза 5% 250 мл р-р д/инф.фл.,195 ₸ 182 ₸,2024-05-06,18:20:43
Аскорбиновая кислота с сахаром №10 крутка,90 ₸,2024-05-06,18:20:43
Лансобел 30 мг №14 капс.,1 890 ₸ 1 758 ₸,2024-05-06,18:20:43
Альбумин 20% 100 мл р-р д/инф.,30 490 ₸ 28 356 ₸,2024-05-06,18:20:43
Повидон-Йод 10% 30 мл раствор д/наруж. примен. во флак.,330 ₸ 307 ₸,2024-05-06,18:20:43
Турбослим Контроль аппетита 550 мг №20 таб. блистер,2 730 ₸,2024-05-06,18:20:43
Парацетамол 500 мг №20 табл.,180 ₸,2024-05-06,18:20:43
Медоклав 1 г №14 табл.п.п.о.,5 180 ₸,2024-05-06,18:20:46
